hook,source,passed,detail
H3_lift_parity_window_exact,d5:r164:peven:b2,yes,y=8
H3_lift_parity_window_exact,d5:r164:peven:b2,yes,y=9
H3_lift_parity_window_exact,d5:r164:peven:b2,yes,y=10
H1_retarded_target,d5:r165:podd:b0,yes,target=d5:r174:peven:b2 expected=d5:r174:peven:b2
H1_retarded_window_identity,d5:r165:podd:b0,yes,y=8
H1_retarded_window_identity,d5:r165:podd:b0,yes,y=9
H1_retarded_window_identity,d5:r165:podd:b0,yes,y=10
H1_retarded_target,d5:r165:peven:b1,yes,target=d5:r174:peven:b2 expected=d5:r174:peven:b2
H1_retarded_window_identity,d5:r165:peven:b1,yes,y=8
H1_retarded_window_identity,d5:r165:peven:b1,yes,y=9
H1_retarded_window_identity,d5:r165:peven:b1,yes,y=10
H1_retarded_target,d5:r165:peven:b2,yes,target=d5:r174:peven:b2 expected=d5:r174:peven:b2
H1_retarded_window_identity,d5:r165:peven:b2,yes,y=8
H1_retarded_window_identity,d5:r165:peven:b2,yes,y=9
H1_retarded_window_identity,d5:r165:peven:b2,yes,y=10
H1_retarded_target,d5:r166:podd:b0,yes,target=d5:r178:peven:b2 expected=d5:r178:peven:b2
H1_retarded_window_identity,d5:r166:podd:b0,yes,y=8
H1_retarded_window_identity,d5:r166:podd:b0,yes,y=9
H1_retarded_window_identity,d5:r166:podd:b0,yes,y=10
H1_retarded_target,d5:r166:peven:b1,yes,target=d5:r178:peven:b2 expected=d5:r178:peven:b2
H1_retarded_window_identity,d5:r166:peven:b1,yes,y=8
H1_retarded_window_identity,d5:r166:peven:b1,yes,y=9
H1_retarded_window_identity,d5:r166:peven:b1,yes,y=10
H1_retarded_target,d5:r166:peven:b2,yes,target=d5:r178:peven:b2 expected=d5:r178:peven:b2
H1_retarded_window_identity,d5:r166:peven:b2,yes,y=8
H1_retarded_window_identity,d5:r166:peven:b2,yes,y=9
H1_retarded_window_identity,d5:r166:peven:b2,yes,y=10
H1_retarded_target,d5:r167:podd:b0,yes,target=d5:r182:peven:b2 expected=d5:r182:peven:b2
H1_retarded_window_identity,d5:r167:podd:b0,yes,y=8
H1_retarded_window_identity,d5:r167:podd:b0,yes,y=9
H1_retarded_window_identity,d5:r167:podd:b0,yes,y=10
H1_retarded_target,d5:r167:peven:b1,yes,target=d5:r182:peven:b2 expected=d5:r182:peven:b2
H1_retarded_window_identity,d5:r167:peven:b1,yes,y=8
H1_retarded_window_identity,d5:r167:peven:b1,yes,y=9
H1_retarded_window_identity,d5:r167:peven:b1,yes,y=10
H1_retarded_target,d5:r167:peven:b2,yes,target=d5:r182:peven:b2 expected=d5:r182:peven:b2
H1_retarded_window_identity,d5:r167:peven:b2,yes,y=8
H1_retarded_window_identity,d5:r167:peven:b2,yes,y=9
H1_retarded_window_identity,d5:r167:peven:b2,yes,y=10
H1_retarded_target,d5:r168:podd:b0,yes,target=d5:r186:peven:b2 expected=d5:r186:peven:b2
H1_retarded_window_identity,d5:r168:podd:b0,yes,y=8
H1_retarded_window_identity,d5:r168:podd:b0,yes,y=9
H1_retarded_window_identity,d5:r168:podd:b0,yes,y=10
H1_retarded_target,d5:r168:peven:b1,yes,target=d5:r186:peven:b2 expected=d5:r186:peven:b2
H1_retarded_window_identity,d5:r168:peven:b1,yes,y=8
H1_retarded_window_identity,d5:r168:peven:b1,yes,y=9
H1_retarded_window_identity,d5:r168:peven:b1,yes,y=10
H1_retarded_target,d5:r168:peven:b2,yes,target=d5:r186:peven:b2 expected=d5:r186:peven:b2
H1_retarded_window_identity,d5:r168:peven:b2,yes,y=8
H1_retarded_window_identity,d5:r168:peven:b2,yes,y=9
H1_retarded_window_identity,d5:r168:peven:b2,yes,y=10
H1_retarded_target,d5:r169:podd:b0,yes,target=d5:r190:peven:b2 expected=d5:r190:peven:b2
H1_retarded_window_identity,d5:r169:podd:b0,yes,y=8
H1_retarded_window_identity,d5:r169:podd:b0,yes,y=9
H1_retarded_window_identity,d5:r169:podd:b0,yes,y=10
H1_retarded_target,d5:r169:peven:b1,yes,target=d5:r190:peven:b2 expected=d5:r190:peven:b2
H1_retarded_window_identity,d5:r169:peven:b1,yes,y=8
H1_retarded_window_identity,d5:r169:peven:b1,yes,y=9
H1_retarded_window_identity,d5:r169:peven:b1,yes,y=10
H1_retarded_target,d5:r169:peven:b2,yes,target=d5:r190:peven:b2 expected=d5:r190:peven:b2
H1_retarded_window_identity,d5:r169:peven:b2,yes,y=8
H1_retarded_window_identity,d5:r169:peven:b2,yes,y=9
H1_retarded_window_identity,d5:r169:peven:b2,yes,y=10
H1_retarded_target,d5:r170:podd:b0,yes,target=d5:r194:peven:b2 expected=d5:r194:peven:b2
H1_retarded_window_identity,d5:r170:podd:b0,yes,y=8
H1_retarded_window_identity,d5:r170:podd:b0,yes,y=9
H1_retarded_window_identity,d5:r170:podd:b0,yes,y=10
advanced_direct_c2_advanced_integrality,d5:r170:podd:b0,yes,3c+1=1798 2a=1798
H2_direct_child_mod3,d5:r170:podd:b0,yes,c_mod3=2
H2_direct_target,d5:r170:podd:b0,yes,target=d5:r113:podd:b0 expected=d5:r113:podd:b0
H2_direct_window_le_target,d5:r170:podd:b0,yes,y=8
H2_direct_window_le_target,d5:r170:podd:b0,yes,y=9
H2_direct_window_le_target,d5:r170:podd:b0,yes,y=10
H1_retarded_target,d5:r170:peven:b1,yes,target=d5:r194:peven:b2 expected=d5:r194:peven:b2
H1_retarded_window_identity,d5:r170:peven:b1,yes,y=8
H1_retarded_window_identity,d5:r170:peven:b1,yes,y=9
H1_retarded_window_identity,d5:r170:peven:b1,yes,y=10
advanced_direct_c2_advanced_integrality,d5:r170:peven:b1,yes,3c+1=340 2a=340
H2_direct_child_mod3,d5:r170:peven:b1,yes,c_mod3=2
H2_direct_target,d5:r170:peven:b1,yes,target=d5:r113:podd:b0 expected=d5:r113:podd:b0
H2_direct_window_le_target,d5:r170:peven:b1,yes,y=8
H2_direct_window_le_target,d5:r170:peven:b1,yes,y=9
H2_direct_window_le_target,d5:r170:peven:b1,yes,y=10
H1_retarded_target,d5:r170:peven:b2,yes,target=d5:r194:peven:b2 expected=d5:r194:peven:b2
H1_retarded_window_identity,d5:r170:peven:b2,yes,y=8
H1_retarded_window_identity,d5:r170:peven:b2,yes,y=9
H1_retarded_window_identity,d5:r170:peven:b2,yes,y=10
advanced_direct_c2_advanced_integrality,d5:r170:peven:b2,yes,3c+1=3256 2a=3256
H2_direct_child_mod3,d5:r170:peven:b2,yes,c_mod3=2
H2_direct_target,d5:r170:peven:b2,yes,target=d5:r113:podd:b0 expected=d5:r113:podd:b0
H2_direct_window_le_target,d5:r170:peven:b2,yes,y=8
H2_direct_window_le_target,d5:r170:peven:b2,yes,y=9
H2_direct_window_le_target,d5:r170:peven:b2,yes,y=10
H1_retarded_target,d5:r171:podd:b0,yes,target=d5:r198:peven:b2 expected=d5:r198:peven:b2
H1_retarded_window_identity,d5:r171:podd:b0,yes,y=8
H1_retarded_window_identity,d5:r171:podd:b0,yes,y=9
H1_retarded_window_identity,d5:r171:podd:b0,yes,y=10
H1_retarded_target,d5:r171:peven:b1,yes,target=d5:r198:peven:b2 expected=d5:r198:peven:b2
H1_retarded_window_identity,d5:r171:peven:b1,yes,y=8
H1_retarded_window_identity,d5:r171:peven:b1,yes,y=9
H1_retarded_window_identity,d5:r171:peven:b1,yes,y=10
H1_retarded_target,d5:r171:peven:b2,yes,target=d5:r198:peven:b2 expected=d5:r198:peven:b2
H1_retarded_window_identity,d5:r171:peven:b2,yes,y=8
H1_retarded_window_identity,d5:r171:peven:b2,yes,y=9
H1_retarded_window_identity,d5:r171:peven:b2,yes,y=10
H1_retarded_target,d5:r172:podd:b0,yes,target=d5:r202:peven:b2 expected=d5:r202:peven:b2
H1_retarded_window_identity,d5:r172:podd:b0,yes,y=8
H1_retarded_window_identity,d5:r172:podd:b0,yes,y=9
H1_retarded_window_identity,d5:r172:podd:b0,yes,y=10
H1_retarded_target,d5:r172:peven:b1,yes,target=d5:r202:peven:b2 expected=d5:r202:peven:b2
H1_retarded_window_identity,d5:r172:peven:b1,yes,y=8
H1_retarded_window_identity,d5:r172:peven:b1,yes,y=9
H1_retarded_window_identity,d5:r172:peven:b1,yes,y=10
H1_retarded_target,d5:r172:peven:b2,yes,target=d5:r202:peven:b2 expected=d5:r202:peven:b2
H1_retarded_window_identity,d5:r172:peven:b2,yes,y=8
H1_retarded_window_identity,d5:r172:peven:b2,yes,y=9
H1_retarded_window_identity,d5:r172:peven:b2,yes,y=10
H1_retarded_target,d5:r173:podd:b0,yes,target=d5:r206:peven:b2 expected=d5:r206:peven:b2
H1_retarded_window_identity,d5:r173:podd:b0,yes,y=8
H1_retarded_window_identity,d5:r173:podd:b0,yes,y=9
H1_retarded_window_identity,d5:r173:podd:b0,yes,y=10
advanced_parity_lift_c1_advanced_integrality,d5:r173:podd:b0,yes,3c+1=346 2a=346
H3_lift_child_mod3,d5:r173:podd:b0,yes,c_mod3=1
H3_lift_route,d5:r173:podd:b0,yes,T(2c)=115 c=115
H3_lift_target,d5:r173:podd:b0,yes,target=d5:r230:peven:b1 expected=d5:r230:peven:b1
H3_lift_parity_window_exact,d5:r173:podd:b0,yes,y=8
H3_lift_parity_window_exact,d5:r173:podd:b0,yes,y=9
H3_lift_parity_window_exact,d5:r173:podd:b0,yes,y=10
H1_retarded_target,d5:r173:peven:b1,yes,target=d5:r206:peven:b2 expected=d5:r206:peven:b2
H1_retarded_window_identity,d5:r173:peven:b1,yes,y=8
H1_retarded_window_identity,d5:r173:peven:b1,yes,y=9
H1_retarded_window_identity,d5:r173:peven:b1,yes,y=10
advanced_parity_lift_c1_advanced_integrality,d5:r173:peven:b1,yes,3c+1=1804 2a=1804
H3_lift_child_mod3,d5:r173:peven:b1,yes,c_mod3=1
H3_lift_route,d5:r173:peven:b1,yes,T(2c)=601 c=601
H3_lift_target,d5:r173:peven:b1,yes,target=d5:r230:peven:b1 expected=d5:r230:peven:b1
H3_lift_parity_window_exact,d5:r173:peven:b1,yes,y=8
H3_lift_parity_window_exact,d5:r173:peven:b1,yes,y=9
H3_lift_parity_window_exact,d5:r173:peven:b1,yes,y=10
H1_retarded_target,d5:r173:peven:b2,yes,target=d5:r206:peven:b2 expected=d5:r206:peven:b2
H1_retarded_window_identity,d5:r173:peven:b2,yes,y=8
H1_retarded_window_identity,d5:r173:peven:b2,yes,y=9
H1_retarded_window_identity,d5:r173:peven:b2,yes,y=10
advanced_parity_lift_c1_advanced_integrality,d5:r173:peven:b2,yes,3c+1=4720 2a=4720
H3_lift_child_mod3,d5:r173:peven:b2,yes,c_mod3=1
H3_lift_route,d5:r173:peven:b2,yes,T(2c)=1573 c=1573
H3_lift_target,d5:r173:peven:b2,yes,target=d5:r230:peven:b1 expected=d5:r230:peven:b1
H3_lift_parity_window_exact,d5:r173:peven:b2,yes,y=8
H3_lift_parity_window_exact,d5:r173:peven:b2,yes,y=9
H3_lift_parity_window_exact,d5:r173:peven:b2,yes,y=10
H1_retarded_target,d5:r174:podd:b0,yes,target=d5:r210:peven:b2 expected=d5:r210:peven:b2
H1_retarded_window_identity,d5:r174:podd:b0,yes,y=8
H1_retarded_window_identity,d5:r174:podd:b0,yes,y=9
H1_retarded_window_identity,d5:r174:podd:b0,yes,y=10
H1_retarded_target,d5:r174:peven:b1,yes,target=d5:r210:peven:b2 expected=d5:r210:peven:b2
H1_retarded_window_identity,d5:r174:peven:b1,yes,y=8
H1_retarded_window_identity,d5:r174:peven:b1,yes,y=9
H1_retarded_window_identity,d5:r174:peven:b1,yes,y=10
H1_retarded_target,d5:r174:peven:b2,yes,target=d5:r210:peven:b2 expected=d5:r210:peven:b2
H1_retarded_window_identity,d5:r174:peven:b2,yes,y=8
H1_retarded_window_identity,d5:r174:peven:b2,yes,y=9
H1_retarded_window_identity,d5:r174:peven:b2,yes,y=10
H1_retarded_target,d5:r175:podd:b0,yes,target=d5:r214:peven:b2 expected=d5:r214:peven:b2
H1_retarded_window_identity,d5:r175:podd:b0,yes,y=8
H1_retarded_window_identity,d5:r175:podd:b0,yes,y=9
H1_retarded_window_identity,d5:r175:podd:b0,yes,y=10
H1_retarded_target,d5:r175:peven:b1,yes,target=d5:r214:peven:b2 expected=d5:r214:peven:b2
H1_retarded_window_identity,d5:r175:peven:b1,yes,y=8
H1_retarded_window_identity,d5:r175:peven:b1,yes,y=9
H1_retarded_window_identity,d5:r175:peven:b1,yes,y=10
H1_retarded_target,d5:r175:peven:b2,yes,target=d5:r214:peven:b2 expected=d5:r214:peven:b2
H1_retarded_window_identity,d5:r175:peven:b2,yes,y=8
H1_retarded_window_identity,d5:r175:peven:b2,yes,y=9
H1_retarded_window_identity,d5:r175:peven:b2,yes,y=10
H1_retarded_target,d5:r176:podd:b0,yes,target=d5:r218:peven:b2 expected=d5:r218:peven:b2
H1_retarded_window_identity,d5:r176:podd:b0,yes,y=8
H1_retarded_window_identity,d5:r176:podd:b0,yes,y=9
H1_retarded_window_identity,d5:r176:podd:b0,yes,y=10
H1_retarded_target,d5:r176:peven:b1,yes,target=d5:r218:peven:b2 expected=d5:r218:peven:b2
H1_retarded_window_identity,d5:r176:peven:b1,yes,y=8
H1_retarded_window_identity,d5:r176:peven:b1,yes,y=9
H1_retarded_window_identity,d5:r176:peven:b1,yes,y=10
H1_retarded_target,d5:r176:peven:b2,yes,target=d5:r218:peven:b2 expected=d5:r218:peven:b2
H1_retarded_window_identity,d5:r176:peven:b2,yes,y=8
H1_retarded_window_identity,d5:r176:peven:b2,yes,y=9
H1_retarded_window_identity,d5:r176:peven:b2,yes,y=10
H1_retarded_target,d5:r177:podd:b0,yes,target=d5:r222:peven:b2 expected=d5:r222:peven:b2
H1_retarded_window_identity,d5:r177:podd:b0,yes,y=8
H1_retarded_window_identity,d5:r177:podd:b0,yes,y=9
H1_retarded_window_identity,d5:r177:podd:b0,yes,y=10
H1_retarded_target,d5:r177:peven:b1,yes,target=d5:r222:peven:b2 expected=d5:r222:peven:b2
H1_retarded_window_identity,d5:r177:peven:b1,yes,y=8
H1_retarded_window_identity,d5:r177:peven:b1,yes,y=9
H1_retarded_window_identity,d5:r177:peven:b1,yes,y=10
H1_retarded_target,d5:r177:peven:b2,yes,target=d5:r222:peven:b2 expected=d5:r222:peven:b2
H1_retarded_window_identity,d5:r177:peven:b2,yes,y=8
H1_retarded_window_identity,d5:r177:peven:b2,yes,y=9
H1_retarded_window_identity,d5:r177:peven:b2,yes,y=10
H1_retarded_target,d5:r178:podd:b0,yes,target=d5:r226:peven:b2 expected=d5:r226:peven:b2
H1_retarded_window_identity,d5:r178:podd:b0,yes,y=8
H1_retarded_window_identity,d5:r178:podd:b0,yes,y=9
H1_retarded_window_identity,d5:r178:podd:b0,yes,y=10
H1_retarded_target,d5:r178:peven:b1,yes,target=d5:r226:peven:b2 expected=d5:r226:peven:b2
H1_retarded_window_identity,d5:r178:peven:b1,yes,y=8
H1_retarded_window_identity,d5:r178:peven:b1,yes,y=9
H1_retarded_window_identity,d5:r178:peven:b1,yes,y=10
H1_retarded_target,d5:r178:peven:b2,yes,target=d5:r226:peven:b2 expected=d5:r226:peven:b2
H1_retarded_window_identity,d5:r178:peven:b2,yes,y=8
H1_retarded_window_identity,d5:r178:peven:b2,yes,y=9
H1_retarded_window_identity,d5:r178:peven:b2,yes,y=10
H1_retarded_target,d5:r179:podd:b0,yes,target=d5:r230:peven:b2 expected=d5:r230:peven:b2
H1_retarded_window_identity,d5:r179:podd:b0,yes,y=8
H1_retarded_window_identity,d5:r179:podd:b0,yes,y=9
H1_retarded_window_identity,d5:r179:podd:b0,yes,y=10
advanced_direct_c2_advanced_integrality,d5:r179:podd:b0,yes,3c+1=358 2a=358
H2_direct_child_mod3,d5:r179:podd:b0,yes,c_mod3=2
H2_direct_target,d5:r179:podd:b0,yes,target=d5:r119:podd:b0 expected=d5:r119:podd:b0
H2_direct_window_le_target,d5:r179:podd:b0,yes,y=8
H2_direct_window_le_target,d5:r179:podd:b0,yes,y=9
H2_direct_window_le_target,d5:r179:podd:b0,yes,y=10
H1_retarded_target,d5:r179:peven:b1,yes,target=d5:r230:peven:b2 expected=d5:r230:peven:b2
H1_retarded_window_identity,d5:r179:peven:b1,yes,y=8
H1_retarded_window_identity,d5:r179:peven:b1,yes,y=9
H1_retarded_window_identity,d5:r179:peven:b1,yes,y=10
advanced_direct_c2_advanced_integrality,d5:r179:peven:b1,yes,3c+1=4732 2a=4732
H2_direct_child_mod3,d5:r179:peven:b1,yes,c_mod3=2
H2_direct_target,d5:r179:peven:b1,yes,target=d5:r119:podd:b0 expected=d5:r119:podd:b0
H2_direct_window_le_target,d5:r179:peven:b1,yes,y=8
H2_direct_window_le_target,d5:r179:peven:b1,yes,y=9
H2_direct_window_le_target,d5:r179:peven:b1,yes,y=10
H1_retarded_target,d5:r179:peven:b2,yes,target=d5:r230:peven:b2 expected=d5:r230:peven:b2
H1_retarded_window_identity,d5:r179:peven:b2,yes,y=8
H1_retarded_window_identity,d5:r179:peven:b2,yes,y=9
H1_retarded_window_identity,d5:r179:peven:b2,yes,y=10
advanced_direct_c2_advanced_integrality,d5:r179:peven:b2,yes,3c+1=1816 2a=1816
H2_direct_child_mod3,d5:r179:peven:b2,yes,c_mod3=2
H2_direct_target,d5:r179:peven:b2,yes,target=d5:r119:podd:b0 expected=d5:r119:podd:b0
H2_direct_window_le_target,d5:r179:peven:b2,yes,y=8
H2_direct_window_le_target,d5:r179:peven:b2,yes,y=9
H2_direct_window_le_target,d5:r179:peven:b2,yes,y=10
H1_retarded_target,d5:r180:podd:b0,yes,target=d5:r234:peven:b2 expected=d5:r234:peven:b2
H1_retarded_window_identity,d5:r180:podd:b0,yes,y=8
H1_retarded_window_identity,d5:r180:podd:b0,yes,y=9
H1_retarded_window_identity,d5:r180:podd:b0,yes,y=10
H1_retarded_target,d5:r180:peven:b1,yes,target=d5:r234:peven:b2 expected=d5:r234:peven:b2
H1_retarded_window_identity,d5:r180:peven:b1,yes,y=8
H1_retarded_window_identity,d5:r180:peven:b1,yes,y=9
H1_retarded_window_identity,d5:r180:peven:b1,yes,y=10
H1_retarded_target,d5:r180:peven:b2,yes,target=d5:r234:peven:b2 expected=d5:r234:peven:b2
H1_retarded_window_identity,d5:r180:peven:b2,yes,y=8
H1_retarded_window_identity,d5:r180:peven:b2,yes,y=9
H1_retarded_window_identity,d5:r180:peven:b2,yes,y=10
H1_retarded_target,d5:r181:podd:b0,yes,target=d5:r238:peven:b2 expected=d5:r238:peven:b2
H1_retarded_window_identity,d5:r181:podd:b0,yes,y=8
H1_retarded_window_identity,d5:r181:podd:b0,yes,y=9
H1_retarded_window_identity,d5:r181:podd:b0,yes,y=10
H1_retarded_target,d5:r181:peven:b1,yes,target=d5:r238:peven:b2 expected=d5:r238:peven:b2
H1_retarded_window_identity,d5:r181:peven:b1,yes,y=8
H1_retarded_window_identity,d5:r181:peven:b1,yes,y=9
H1_retarded_window_identity,d5:r181:peven:b1,yes,y=10
H1_retarded_target,d5:r181:peven:b2,yes,target=d5:r238:peven:b2 expected=d5:r238:peven:b2
H1_retarded_window_identity,d5:r181:peven:b2,yes,y=8
H1_retarded_window_identity,d5:r181:peven:b2,yes,y=9
H1_retarded_window_identity,d5:r181:peven:b2,yes,y=10
H1_retarded_target,d5:r182:podd:b0,yes,target=d5:r242:peven:b2 expected=d5:r242:peven:b2
H1_retarded_window_identity,d5:r182:podd:b0,yes,y=8
H1_retarded_window_identity,d5:r182:podd:b0,yes,y=9
H1_retarded_window_identity,d5:r182:podd:b0,yes,y=10
advanced_parity_lift_c1_advanced_integrality,d5:r182:podd:b0,yes,3c+1=1822 2a=1822
H3_lift_child_mod3,d5:r182:podd:b0,yes,c_mod3=1
H3_lift_route,d5:r182:podd:b0,yes,T(2c)=607 c=607
H3_lift_target,d5:r182:podd:b0,yes,target=d5:r242:peven:b1 expected=d5:r242:peven:b1
H3_lift_parity_window_exact,d5:r182:podd:b0,yes,y=8
H3_lift_parity_window_exact,d5:r182:podd:b0,yes,y=9
H3_lift_parity_window_exact,d5:r182:podd:b0,yes,y=10
H1_retarded_target,d5:r182:peven:b1,yes,target=d5:r242:peven:b2 expected=d5:r242:peven:b2
H1_retarded_window_identity,d5:r182:peven:b1,yes,y=8
H1_retarded_window_identity,d5:r182:peven:b1,yes,y=9
H1_retarded_window_identity,d5:r182:peven:b1,yes,y=10
advanced_parity_lift_c1_advanced_integrality,d5:r182:peven:b1,yes,3c+1=364 2a=364
H3_lift_child_mod3,d5:r182:peven:b1,yes,c_mod3=1
H3_lift_route,d5:r182:peven:b1,yes,T(2c)=121 c=121
H3_lift_target,d5:r182:peven:b1,yes,target=d5:r242:peven:b1 expected=d5:r242:peven:b1
H3_lift_parity_window_exact,d5:r182:peven:b1,yes,y=8
H3_lift_parity_window_exact,d5:r182:peven:b1,yes,y=9
H3_lift_parity_window_exact,d5:r182:peven:b1,yes,y=10
H1_retarded_target,d5:r182:peven:b2,yes,target=d5:r242:peven:b2 expected=d5:r242:peven:b2
H1_retarded_window_identity,d5:r182:peven:b2,yes,y=8
H1_retarded_window_identity,d5:r182:peven:b2,yes,y=9
H1_retarded_window_identity,d5:r182:peven:b2,yes,y=10
advanced_parity_lift_c1_advanced_integrality,d5:r182:peven:b2,yes,3c+1=3280 2a=3280
H3_lift_child_mod3,d5:r182:peven:b2,yes,c_mod3=1
H3_lift_route,d5:r182:peven:b2,yes,T(2c)=1093 c=1093
H3_lift_target,d5:r182:peven:b2,yes,target=d5:r242:peven:b1 expected=d5:r242:peven:b1
H3_lift_parity_window_exact,d5:r182:peven:b2,yes,y=8
H3_lift_parity_window_exact,d5:r182:peven:b2,yes,y=9
H3_lift_parity_window_exact,d5:r182:peven:b2,yes,y=10
H1_retarded_target,d5:r183:podd:b0,yes,target=d5:r3:peven:b2 expected=d5:r3:peven:b2
H1_retarded_window_identity,d5:r183:podd:b0,yes,y=8
H1_retarded_window_identity,d5:r183:podd:b0,yes,y=9
H1_retarded_window_identity,d5:r183:podd:b0,yes,y=10
H1_retarded_target,d5:r183:peven:b1,yes,target=d5:r3:peven:b2 expected=d5:r3:peven:b2
H1_retarded_window_identity,d5:r183:peven:b1,yes,y=8
H1_retarded_window_identity,d5:r183:peven:b1,yes,y=9
H1_retarded_window_identity,d5:r183:peven:b1,yes,y=10
H1_retarded_target,d5:r183:peven:b2,yes,target=d5:r3:peven:b2 expected=d5:r3:peven:b2
H1_retarded_window_identity,d5:r183:peven:b2,yes,y=8
H1_retarded_window_identity,d5:r183:peven:b2,yes,y=9
H1_retarded_window_identity,d5:r183:peven:b2,yes,y=10
H1_retarded_target,d5:r184:podd:b0,yes,target=d5:r7:peven:b2 expected=d5:r7:peven:b2
H1_retarded_window_identity,d5:r184:podd:b0,yes,y=8
H1_retarded_window_identity,d5:r184:podd:b0,yes,y=9
H1_retarded_window_identity,d5:r184:podd:b0,yes,y=10
H1_retarded_target,d5:r184:peven:b1,yes,target=d5:r7:peven:b2 expected=d5:r7:peven:b2
H1_retarded_window_identity,d5:r184:peven:b1,yes,y=8
H1_retarded_window_identity,d5:r184:peven:b1,yes,y=9
H1_retarded_window_identity,d5:r184:peven:b1,yes,y=10
H1_retarded_target,d5:r184:peven:b2,yes,target=d5:r7:peven:b2 expected=d5:r7:peven:b2
H1_retarded_window_identity,d5:r184:peven:b2,yes,y=8
H1_retarded_window_identity,d5:r184:peven:b2,yes,y=9
H1_retarded_window_identity,d5:r184:peven:b2,yes,y=10
H1_retarded_target,d5:r185:podd:b0,yes,target=d5:r11:peven:b2 expected=d5:r11:peven:b2
H1_retarded_window_identity,d5:r185:podd:b0,yes,y=8
H1_retarded_window_identity,d5:r185:podd:b0,yes,y=9
H1_retarded_window_identity,d5:r185:podd:b0,yes,y=10
H1_retarded_target,d5:r185:peven:b1,yes,target=d5:r11:peven:b2 expected=d5:r11:peven:b2
H1_retarded_window_identity,d5:r185:peven:b1,yes,y=8
H1_retarded_window_identity,d5:r185:peven:b1,yes,y=9
H1_retarded_window_identity,d5:r185:peven:b1,yes,y=10
H1_retarded_target,d5:r185:peven:b2,yes,target=d5:r11:peven:b2 expected=d5:r11:peven:b2
H1_retarded_window_identity,d5:r185:peven:b2,yes,y=8
H1_retarded_window_identity,d5:r185:peven:b2,yes,y=9
H1_retarded_window_identity,d5:r185:peven:b2,yes,y=10
H1_retarded_target,d5:r186:podd:b0,yes,target=d5:r15:peven:b2 expected=d5:r15:peven:b2
H1_retarded_window_identity,d5:r186:podd:b0,yes,y=8
H1_retarded_window_identity,d5:r186:podd:b0,yes,y=9
H1_retarded_window_identity,d5:r186:podd:b0,yes,y=10
H1_retarded_target,d5:r186:peven:b1,yes,target=d5:r15:peven:b2 expected=d5:r15:peven:b2
H1_retarded_window_identity,d5:r186:peven:b1,yes,y=8
H1_retarded_window_identity,d5:r186:peven:b1,yes,y=9
H1_retarded_window_identity,d5:r186:peven:b1,yes,y=10
H1_retarded_target,d5:r186:peven:b2,yes,target=d5:r15:peven:b2 expected=d5:r15:peven:b2
H1_retarded_window_identity,d5:r186:peven:b2,yes,y=8
H1_retarded_window_identity,d5:r186:peven:b2,yes,y=9
H1_retarded_window_identity,d5:r186:peven:b2,yes,y=10
H1_retarded_target,d5:r187:podd:b0,yes,target=d5:r19:peven:b2 expected=d5:r19:peven:b2
H1_retarded_window_identity,d5:r187:podd:b0,yes,y=8
H1_retarded_window_identity,d5:r187:podd:b0,yes,y=9
H1_retarded_window_identity,d5:r187:podd:b0,yes,y=10
H1_retarded_target,d5:r187:peven:b1,yes,target=d5:r19:peven:b2 expected=d5:r19:peven:b2
H1_retarded_window_identity,d5:r187:peven:b1,yes,y=8
